Unnamed: 0,image,classes,path
652,image/652.jpeg,glass_shatter,data/image/652.jpeg
696,image/696.jpeg,head_lamp,data/image/696.jpeg
461,image/461.jpeg,door_dent,data/image/461.jpeg
1109,image/1109.jpeg,head_lamp,data/image/1109.jpeg
692,image/692.jpeg,tail_lamp,data/image/692.jpeg
1048,image/1048.jpeg,door_dent,data/image/1048.jpeg
1139,image/1139.jpeg,door_scratch,data/image/1139.jpeg
85,image/85.jpeg,glass_shatter,data/image/85.jpeg
1200,image/1200.jpeg,glass_shatter,data/image/1200.jpeg
232,image/232.jpeg,bumper_scratch,data/image/232.jpeg
214,image/214.jpeg,bumper_dent,data/image/214.jpeg
10,image/10.jpeg,door_scratch,data/image/10.jpeg
1026,image/1026.jpeg,glass_shatter,data/image/1026.jpeg
185,image/185.jpeg,glass_shatter,data/image/185.jpeg
387,image/387.jpeg,tail_lamp,data/image/387.jpeg
299,image/299.jpeg,tail_lamp,data/image/299.jpeg
237,image/237.jpeg,glass_shatter,data/image/237.jpeg
426,image/426.jpeg,door_scratch,data/image/426.jpeg
587,image/587.jpeg,tail_lamp,data/image/587.jpeg
893,image/893.jpeg,tail_lamp,data/image/893.jpeg
9,image/9.jpeg,bumper_dent,data/image/9.jpeg
804,image/804.jpeg,door_dent,data/image/804.jpeg
392,image/392.jpeg,bumper_dent,data/image/392.jpeg
1195,image/1195.jpeg,tail_lamp,data/image/1195.jpeg
1214,image/1214.jpeg,glass_shatter,data/image/1214.jpeg
737,image/737.jpeg,door_dent,data/image/737.jpeg
175,image/175.jpeg,bumper_scratch,data/image/175.jpeg
932,image/932.jpeg,door_scratch,data/image/932.jpeg
1331,image/1331.jpeg,glass_shatter,data/image/1331.jpeg
1013,image/1013.jpeg,door_dent,data/image/1013.jpeg
1317,image/1317.jpeg,tail_lamp,data/image/1317.jpeg
169,image/169.jpeg,door_scratch,data/image/169.jpeg
406,image/406.jpeg,glass_shatter,data/image/406.jpeg
427,image/427.jpeg,glass_shatter,data/image/427.jpeg
332,image/332.jpeg,door_dent,data/image/332.jpeg
220,image/220.jpeg,glass_shatter,data/image/220.jpeg
363,image/363.jpeg,glass_shatter,data/image/363.jpeg
235,image/235.jpeg,door_scratch,data/image/235.jpeg
718,image/718.jpeg,tail_lamp,data/image/718.jpeg
204,image/204.jpeg,door_dent,data/image/204.jpeg
1465,image/1465.jpeg,head_lamp,data/image/1465.jpeg
686,image/686.jpeg,head_lamp,data/image/686.jpeg
1045,image/1045.jpeg,glass_shatter,data/image/1045.jpeg
825,image/825.jpeg,glass_shatter,data/image/825.jpeg
409,image/409.jpeg,door_scratch,data/image/409.jpeg
836,image/836.jpeg,tail_lamp,data/image/836.jpeg
256,image/256.jpeg,glass_shatter,data/image/256.jpeg
111,image/111.jpeg,bumper_dent,data/image/111.jpeg
359,image/359.jpeg,bumper_dent,data/image/359.jpeg
662,image/662.jpeg,door_scratch,data/image/662.jpeg
296,image/296.jpeg,bumper_scratch,data/image/296.jpeg
781,image/781.jpeg,bumper_scratch,data/image/781.jpeg
140,image/140.jpeg,bumper_scratch,data/image/140.jpeg
21,image/21.jpeg,head_lamp,data/image/21.jpeg
1385,image/1385.jpeg,door_scratch,data/image/1385.jpeg
1032,image/1032.jpeg,glass_shatter,data/image/1032.jpeg
1418,image/1418.jpeg,door_dent,data/image/1418.jpeg
260,image/260.jpeg,bumper_scratch,data/image/260.jpeg
675,image/675.jpeg,door_dent,data/image/675.jpeg
1451,image/1451.jpeg,glass_shatter,data/image/1451.jpeg
1137,image/1137.jpeg,door_scratch,data/image/1137.jpeg
188,image/188.jpeg,door_scratch,data/image/188.jpeg
304,image/304.jpeg,door_scratch,data/image/304.jpeg
247,image/247.jpeg,tail_lamp,data/image/247.jpeg
958,image/958.jpeg,bumper_scratch,data/image/958.jpeg
1267,image/1267.jpeg,head_lamp,data/image/1267.jpeg
540,image/540.jpeg,bumper_dent,data/image/540.jpeg
1314,image/1314.jpeg,bumper_dent,data/image/1314.jpeg
347,image/347.jpeg,door_scratch,data/image/347.jpeg
559,image/559.jpeg,door_scratch,data/image/559.jpeg
202,image/202.jpeg,tail_lamp,data/image/202.jpeg
283,image/283.jpeg,head_lamp,data/image/283.jpeg
327,image/327.jpeg,bumper_scratch,data/image/327.jpeg
289,image/289.jpeg,door_scratch,data/image/289.jpeg
389,image/389.jpeg,bumper_dent,data/image/389.jpeg
1447,image/1447.jpeg,head_lamp,data/image/1447.jpeg
790,image/790.jpeg,tail_lamp,data/image/790.jpeg
1072,image/1072.jpeg,head_lamp,data/image/1072.jpeg
408,image/408.jpeg,tail_lamp,data/image/408.jpeg
39,image/39.jpeg,door_dent,data/image/39.jpeg
1394,image/1394.jpeg,door_dent,data/image/1394.jpeg
462,image/462.jpeg,door_dent,data/image/462.jpeg
885,image/885.jpeg,tail_lamp,data/image/885.jpeg
906,image/906.jpeg,head_lamp,data/image/906.jpeg
206,image/206.jpeg,head_lamp,data/image/206.jpeg
788,image/788.jpeg,door_dent,data/image/788.jpeg
898,image/898.jpeg,door_dent,data/image/898.jpeg
716,image/716.jpeg,tail_lamp,data/image/716.jpeg
1442,image/1442.jpeg,glass_shatter,data/image/1442.jpeg
292,image/292.jpeg,bumper_scratch,data/image/292.jpeg
774,image/774.jpeg,tail_lamp,data/image/774.jpeg
876,image/876.jpeg,tail_lamp,data/image/876.jpeg
58,image/58.jpeg,door_dent,data/image/58.jpeg
196,image/196.jpeg,glass_shatter,data/image/196.jpeg
925,image/925.jpeg,door_dent,data/image/925.jpeg
377,image/377.jpeg,glass_shatter,data/image/377.jpeg
463,image/463.jpeg,door_scratch,data/image/463.jpeg
413,image/413.jpeg,bumper_dent,data/image/413.jpeg
1258,image/1258.jpeg,head_lamp,data/image/1258.jpeg
1391,image/1391.jpeg,glass_shatter,data/image/1391.jpeg
445,image/445.jpeg,head_lamp,data/image/445.jpeg
1043,image/1043.jpeg,door_dent,data/image/1043.jpeg
290,image/290.jpeg,glass_shatter,data/image/290.jpeg
422,image/422.jpeg,tail_lamp,data/image/422.jpeg
446,image/446.jpeg,door_dent,data/image/446.jpeg
248,image/248.jpeg,bumper_dent,data/image/248.jpeg
1497,image/1497.jpeg,bumper_scratch,data/image/1497.jpeg
1290,image/1290.jpeg,head_lamp,data/image/1290.jpeg
1425,image/1425.jpeg,tail_lamp,data/image/1425.jpeg
1248,image/1248.jpeg,bumper_scratch,data/image/1248.jpeg
508,image/508.jpeg,bumper_scratch,data/image/508.jpeg
694,image/694.jpeg,tail_lamp,data/image/694.jpeg
1271,image/1271.jpeg,bumper_dent,data/image/1271.jpeg
66,image/66.jpeg,glass_shatter,data/image/66.jpeg
777,image/777.jpeg,head_lamp,data/image/777.jpeg
708,image/708.jpeg,door_scratch,data/image/708.jpeg
1262,image/1262.jpeg,tail_lamp,data/image/1262.jpeg
712,image/712.jpeg,glass_shatter,data/image/712.jpeg
991,image/991.jpeg,bumper_dent,data/image/991.jpeg
1301,image/1301.jpeg,bumper_dent,data/image/1301.jpeg
785,image/785.jpeg,bumper_scratch,data/image/785.jpeg
1333,image/1333.jpeg,tail_lamp,data/image/1333.jpeg
1018,image/1018.jpeg,tail_lamp,data/image/1018.jpeg
83,image/83.jpeg,bumper_dent,data/image/83.jpeg
945,image/945.jpeg,door_scratch,data/image/945.jpeg
533,image/533.jpeg,bumper_dent,data/image/533.jpeg
70,image/70.jpeg,door_dent,data/image/70.jpeg
1499,image/1499.jpeg,door_scratch,data/image/1499.jpeg
720,image/720.jpeg,door_dent,data/image/720.jpeg
467,image/467.jpeg,door_dent,data/image/467.jpeg
873,image/873.jpeg,door_scratch,data/image/873.jpeg
901,image/901.jpeg,head_lamp,data/image/901.jpeg
65,image/65.jpeg,tail_lamp,data/image/65.jpeg
775,image/775.jpeg,door_scratch,data/image/775.jpeg
699,image/699.jpeg,head_lamp,data/image/699.jpeg
1468,image/1468.jpeg,head_lamp,data/image/1468.jpeg
807,image/807.jpeg,tail_lamp,data/image/807.jpeg
499,image/499.jpeg,bumper_scratch,data/image/499.jpeg
286,image/286.jpeg,glass_shatter,data/image/286.jpeg
197,image/197.jpeg,door_scratch,data/image/197.jpeg
29,image/29.jpeg,door_scratch,data/image/29.jpeg
1005,image/1005.jpeg,door_dent,data/image/1005.jpeg
1506,image/1506.jpeg,door_scratch,data/image/1506.jpeg
1476,image/1476.jpeg,tail_lamp,data/image/1476.jpeg
959,image/959.jpeg,bumper_scratch,data/image/959.jpeg
614,image/614.jpeg,tail_lamp,data/image/614.jpeg
1101,image/1101.jpeg,glass_shatter,data/image/1101.jpeg
30,image/30.jpeg,tail_lamp,data/image/30.jpeg
740,image/740.jpeg,door_scratch,data/image/740.jpeg
171,image/171.jpeg,tail_lamp,data/image/171.jpeg
1001,image/1001.jpeg,door_scratch,data/image/1001.jpeg
854,image/854.jpeg,door_scratch,data/image/854.jpeg
516,image/516.jpeg,tail_lamp,data/image/516.jpeg
812,image/812.jpeg,door_dent,data/image/812.jpeg
209,image/209.jpeg,bumper_dent,data/image/209.jpeg
849,image/849.jpeg,door_dent,data/image/849.jpeg
261,image/261.jpeg,door_dent,data/image/261.jpeg
802,image/802.jpeg,bumper_dent,data/image/802.jpeg
458,image/458.jpeg,door_dent,data/image/458.jpeg
279,image/279.jpeg,head_lamp,data/image/279.jpeg
172,image/172.jpeg,bumper_scratch,data/image/172.jpeg
493,image/493.jpeg,head_lamp,data/image/493.jpeg
135,image/135.jpeg,door_scratch,data/image/135.jpeg
960,image/960.jpeg,bumper_scratch,data/image/960.jpeg
324,image/324.jpeg,bumper_dent,data/image/324.jpeg
1144,image/1144.jpeg,head_lamp,data/image/1144.jpeg
1185,image/1185.jpeg,bumper_scratch,data/image/1185.jpeg
1399,image/1399.jpeg,bumper_scratch,data/image/1399.jpeg
711,image/711.jpeg,head_lamp,data/image/711.jpeg
145,image/145.jpeg,door_dent,data/image/145.jpeg
319,image/319.jpeg,tail_lamp,data/image/319.jpeg
835,image/835.jpeg,glass_shatter,data/image/835.jpeg
1379,image/1379.jpeg,door_scratch,data/image/1379.jpeg
179,image/179.jpeg,tail_lamp,data/image/179.jpeg
1460,image/1460.jpeg,door_scratch,data/image/1460.jpeg
594,image/594.jpeg,door_dent,data/image/594.jpeg
1338,image/1338.jpeg,glass_shatter,data/image/1338.jpeg
986,image/986.jpeg,bumper_dent,data/image/986.jpeg
832,image/832.jpeg,glass_shatter,data/image/832.jpeg
468,image/468.jpeg,door_dent,data/image/468.jpeg
639,image/639.jpeg,glass_shatter,data/image/639.jpeg
983,image/983.jpeg,tail_lamp,data/image/983.jpeg
984,image/984.jpeg,head_lamp,data/image/984.jpeg
760,image/760.jpeg,tail_lamp,data/image/760.jpeg
1431,image/1431.jpeg,bumper_scratch,data/image/1431.jpeg
997,image/997.jpeg,tail_lamp,data/image/997.jpeg
680,image/680.jpeg,bumper_dent,data/image/680.jpeg
444,image/444.jpeg,bumper_dent,data/image/444.jpeg
482,image/482.jpeg,glass_shatter,data/image/482.jpeg
1069,image/1069.jpeg,door_scratch,data/image/1069.jpeg
